Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,RPM Ref,RPM Out,Power Factor,Slip (%),Daya Semu (kVA),Efficiency (%),Daya Output Motor (kW),Torque (Nm),Load,Temperature (C),Lifetime,Anomaly_Score,Anomaly,Smoothed_Anomaly_Score,Filtered_Anomaly
845.992,48.17,48.17,86.42,371.1,45.6,587.0,48.16,199.8,0.0,399.0,49.9,948.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8209165267106827,0.0,55.54766960620699,93.5,42.636,140.95459829769567,456.2723506367672,55.2,818459.2648489719,0.18794447246122153,1,0.15710177958700125,0
847.158,48.16,48.16,82.41,371.0,41.2,586.0,48.16,199.8,0.0,399.0,49.9,948.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7780056750830224,0.0,52.95591191619968,93.5,38.522000000000006,127.38015988372096,412.24607118936,55.2,818459.2648489719,0.11831084958959337,1,0.15542364104417586,0
848.321,48.17,48.17,82.05,371.1,45.9,583.0,48.17,199.8,0.0,399.0,49.9,948.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8703271235820257,0.0,52.73879068721689,93.5,42.9165,141.8819311812331,459.2741424172722,55.2,818459.2648489719,0.1958673165981582,1,0.1560457084237316,0
849.483,48.17,48.17,82.98,371.1,42.2,590.0,48.17,199.8,0.0,400.0,50.0,948.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7912021136084973,0.0,53.33656125807748,93.5,39.457,130.44482561760432,422.2520437910433,55.2,818459.2648489719,0.14631849786554674,1,0.15585240297424113,0
850.65,48.17,48.16,80.78,371.0,45.6,585.0,48.16,199.8,0.0,398.0,50.0,948.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8784690332281462,0.0207641196013414,51.90848883133855,93.5,42.636,140.9838662790698,456.2723506367672,55.2,818459.2648489719,0.17015287766709142,1,0.15632932320713352,0
851.82,48.16,48.16,84.43,371.1,44.6,591.0,48.16,199.8,0.0,399.0,50.0,948.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8218385100056517,0.0,54.26856913737626,93.5,41.701,137.8921148255814,446.2663780350837,55.2,818459.2648489719,0.19159242818857664,1,0.1568212240255424,0
852.989,48.17,48.17,80.6,371.0,43.9,587.0,48.17,199.8,0.0,399.0,50.0,948.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8476077938849658,0.0,51.7928224784091,93.5,41.0465,135.69971195764998,439.26219721390527,55.2,818459.2648489719,0.13025790060805909,1,0.15621386435098691,0
854.156,48.16,48.16,85.67,371.1,45.2,590.0,48.16,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8208391957851429,0.0,55.06559656519038,93.5,42.262,139.74716569767443,452.26996159609376,55.2,818459.2648489719,0.1961016830352193,1,0.16120722427035503,0
855.326,48.17,48.17,81.35,370.9,43.8,585.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8381062755043958,0.0,52.26067538229557,93.5,40.953,135.39060099647082,438.2615999537369,55.2,818459.2648489719,0.14273290955421403,1,0.16037754868682022,0
856.507,48.17,48.16,85.67,371.1,44.7,590.0,48.16,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8117591161857497,0.0207641196013414,55.06559656519038,93.5,41.7945,138.20128997093025,447.26697529525205,55.2,818459.2648489719,0.17467708631026357,1,0.159554307946555,0
857.681,48.17,48.17,80.95,371.0,45.0,585.0,48.17,199.8,0.0,398.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8650896651299897,0.0,52.01772927577193,93.5,42.075,139.0999325306207,450.268767075757,55.2,818459.2648489719,0.1717120365531674,1,0.15867616030333004,0
858.851,48.17,48.16,86.11,371.1,44.7,589.0,48.16,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.807611235438778,0.0207641196013414,55.34841274925346,93.5,41.7945,138.20128997093025,447.26697529525205,55.2,818459.2648489719,0.1660904401601373,1,0.15911165111555808,0
860.02,48.16,48.16,81.0,371.0,43.8,588.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8415008415861572,0.0,52.049858818252325,93.5,40.953,135.4187136627907,438.2615999537369,55.2,818459.2648489719,0.12971844830863954,1,0.15784249466735786,0
861.193,48.16,48.16,85.4,371.1,45.0,588.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8197908399906462,0.0,54.892050270424406,93.5,42.075,139.12881540697674,450.268767075757,55.2,818459.2648489719,0.19491647911191862,1,0.15816374791515428,0
862.365,48.17,48.17,81.22,371.0,44.3,584.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8488016284378997,0.0,52.19122880516609,93.5,41.4205,136.9361558023666,443.26458625457866,55.2,818459.2648489719,0.1559590499038559,1,0.1624385676153836,0
863.541,48.17,48.17,85.84,371.1,45.4,590.0,48.17,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8228384211396225,0.0,55.174866454487486,93.5,42.449000000000005,140.33637637533735,454.2711561164305,55.2,818459.2648489719,0.2008723035376222,1,0.1634850305285311,0
864.719,48.17,48.17,81.0,371.0,43.8,587.0,48.17,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8415008415861572,0.0,52.049858818252325,93.5,40.953,135.39060099647082,438.2615999537369,55.2,818459.2648489719,0.13770145573164283,1,0.16165641425750404,0
865.897,48.16,48.16,85.23,371.1,44.5,588.0,48.16,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8122990416041437,0.0,54.78278038112731,93.5,41.60750000000001,137.58293968023258,445.26578077491536,55.2,818459.2648489719,0.17571212276031717,1,0.16193665937592455,0
867.073,48.15,48.16,81.48,370.9,43.4,585.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.0,2889.6,0.8291273638691805,0.0207641196013257,52.34418967608412,93.5,40.579,134.18201308139535,434.2592109130635,55.2,818459.2648489719,0.131887642565786,1,0.16157868883003626,0
868.255,48.16,48.16,85.93,371.1,45.8,589.0,48.16,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8292186943564437,0.0,55.23271521940947,93.5,42.82300000000001,141.60221656976748,458.273545157104,55.2,818459.2648489719,0.18393283773463387,1,0.16133936004385277,0
869.44,48.16,48.17,80.95,370.9,44.0,587.0,48.17,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8460935078986223,0.0207598090097696,52.00370832448465,93.5,41.14,136.00882291882914,440.2627944740736,54.2,881791.4549542976,0.14563647684141068,1,0.16072694734470855,0
870.616,48.16,48.16,86.59,371.1,46.2,588.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8300851685122209,0.0,55.65693949550409,93.5,43.197,142.8389171511628,462.2759341977773,54.2,881791.4549542976,0.16825654337150842,1,0.16095272290891552,0
871.8,48.16,48.16,81.83,371.0,44.4,585.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8443760024486827,0.0,52.58320922342701,93.5,41.514,137.27376453488372,444.26518351474704,54.2,881791.4549542976,0.17855546190913174,1,0.1615038169416958,0
872.976,48.16,48.16,86.77,371.1,46.9,584.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8409141561422755,0.0,55.77263702534807,93.5,43.85150000000001,145.00314316860468,469.28011501895577,54.2,881791.4549542976,0.11083645961031952,1,0.16100507163193525,0
874.151,48.17,48.16,82.19,371.0,41.9,585.0,48.17,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.7933421074843453,0.0207641196013414,52.81454192928591,93.5,39.1765,129.54438590116277,419.2502520105382,54.2,881791.4549542976,0.1311753767286049,1,0.16016453570384,0
875.333,48.16,48.16,85.31,371.1,45.3,584.0,48.16,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8261267376247707,0.0,54.834201505502406,93.5,42.3555,140.05634084302326,453.2705588562621,54.2,881791.4549542976,0.20372158340569868,1,0.16063069331787033,0
876.512,48.15,48.16,81.74,371.0,37.7,588.0,48.16,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.0,2889.6,0.7177483120976211,0.0207641196013257,52.525376046962286,93.5,35.2495,116.55902979651162,377.2251670834676,54.2,881791.4549542976,-0.012539854381521498,-1,0.15863715577084295,0
877.691,48.17,48.16,83.38,371.1,43.9,586.0,48.17,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8191266348379127,0.0207641196013414,53.593666879953,93.5,41.0465,135.7278888081395,439.2621972139052,54.2,881791.4549542976,0.17926520811142105,1,0.15795680586964514,0
878.876,48.16,48.16,81.74,371.0,39.9,589.0,48.17,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7596328289839545,0.0,52.525376046962286,93.5,37.3065,123.36088299418604,399.2383068071713,54.2,881791.4549542976,0.05580519176186305,1,0.15366079570784438,0
880.061,48.18,48.17,82.8,371.1,45.4,587.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8530489138964396,0.0207598090097539,53.220863728233496,93.5,42.449,140.33637637533732,454.27115611643046,54.2,881791.4549542976,0.2043987969496951,1,0.1555856694184599,0
881.239,48.16,48.17,82.45,371.1,41.3,591.0,48.17,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.7793056231962291,0.0207598090097696,52.995896309092416,93.5,38.6155,127.66282696699189,413.24666844952816,54.2,881791.4549542976,0.10989904030792852,1,0.15298415501335014,0
882.42,48.17,48.17,80.95,371.0,45.7,585.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8785466154764563,0.0,52.01772927577193,93.5,42.7295,141.2637092588748,457.2729478969355,54.2,881791.4549542976,0.17472476400353876,1,0.15486461882714828,0
883.6,48.16,48.16,83.16,371.0,44.0,591.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8233863420608192,0.0,53.43785505340572,93.5,41.14,136.03706395348837,440.2627944740736,54.2,881791.4549542976,0.1870510593415214,1,0.1545707435852604,0
884.783,48.16,48.16,80.33,370.9,44.7,586.0,48.16,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8661882646182192,0.0,51.60540938487773,93.5,41.7945,138.20128997093025,447.26697529525205,54.2,881791.4549542976,0.15015871897375432,1,0.15469875095553398,0
885.968,48.17,48.16,85.62,371.1,44.4,589.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8067819345020458,0.0207641196013414,55.033458362455946,93.5,41.514,137.27376453488372,444.26518351474704,55.0,830750.9231841024,0.16175135028828236,1,0.154418700042907,0
887.159,48.17,48.17,80.78,371.0,44.6,585.0,48.17,199.8,0.0,398.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8592043614468271,0.0,51.90848883133855,93.5,41.701,137.8634886859041,446.2663780350837,55.6,794418.8535835735,0.15242389826273134,1,0.15311308237871218,0
888.344,48.16,48.16,86.11,371.1,45.6,587.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.82387186434023,0.0,55.34841274925346,93.5,42.63600000000001,140.98386627906982,456.27235063676727,55.6,794418.8535835735,0.18656896652683136,1,0.15499011790933792,0
889.531,48.17,48.16,82.01,371.0,43.0,587.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8159566884438821,0.0207641196013414,52.698875576356464,93.5,40.205,132.9453125,430.2568218723901,55.6,794418.8535835735,0.1378671971497467,1,0.15304896837982215,0
890.719,48.16,48.16,86.72,371.1,46.2,586.0,48.16,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8288408065206783,0.0,55.74049882261363,93.5,43.197,142.8389171511628,462.2759341977773,55.6,794418.8535835735,0.16853516745063413,1,0.15390904364303618,0
891.903,48.16,48.16,81.66,371.0,40.4,588.0,48.16,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7699055539357814,0.0,52.47396877899365,93.5,37.77400000000001,124.90675872093026,404.2412931080131,55.6,794418.8535835735,0.06456363794694941,1,0.15023859536425904,0
893.089,48.16,48.16,83.02,371.1,45.1,584.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8451664155511586,0.0,53.36227182026504,93.5,42.1685,139.43799055232557,451.2693643359254,55.6,794418.8535835735,0.20791747682011608,1,0.15144544337315732,0
894.275,48.16,48.16,81.83,371.0,40.8,590.0,48.16,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.775913083331222,0.0,52.58320922342701,93.5,38.148,126.1434593023256,408.2436821486865,55.6,794418.8535835735,0.07870855813077793,1,0.14853271397217868,0
895.465,48.15,48.16,81.35,371.0,45.4,585.0,48.15,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.0,2889.6,0.8684878729793566,0.0207641196013257,52.274765615615145,93.5,42.449,140.3655159883721,454.2711561164305,55.6,794418.8535835735,0.1858556373346582,1,0.15040395360637931,0
896.656,48.17,48.16,82.32,371.1,42.6,590.0,48.17,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8051052444443285,0.0207641196013414,52.91233698198287,93.5,39.831,131.70861191860467,426.2544328317167,54.9,836965.8038083654,0.149427632778533,1,0.14888765872859977,0
897.846,48.16,48.16,80.78,371.0,46.0,584.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8861749019406737,0.0,51.90848883133855,93.5,43.01,142.2205668604651,460.27473967744055,55.6,794418.8535835735,0.16451750711302887,1,0.1491729406355722,0
899.047,48.15,48.16,81.79,371.0,41.9,590.0,48.16,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.0,2889.6,0.7972220053079635,0.0207641196013257,52.55750558944269,93.5,39.1765,129.5443859011628,419.2502520105383,55.6,794418.8535835735,0.11499962004265418,1,0.1463105178524066,0
900.237,48.17,48.16,80.91,371.0,45.1,584.0,48.17,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8674407169808698,0.0207641196013414,51.9920256417876,93.5,42.1685,139.4379905523256,451.2693643359255,54.9,836965.8038083654,0.1789102940930068,1,0.14768414579778538,0
901.424,48.16,48.16,82.54,371.1,42.9,591.0,48.16,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8086139807878013,0.0,53.053745074014415,93.5,40.1115,132.63613735465117,429.2562246122218,55.6,794418.8535835735,0.15304029104981393,1,0.14692841807410195,0
902.615,48.17,48.17,81.17,371.0,46.0,586.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8819170700846078,0.0,52.1590992626857,93.5,43.010000000000005,142.1910421424123,460.2747396774406,55.6,794418.8535835735,0.17733212011937644,1,0.148443233992555,0
903.81,48.17,48.17,82.8,371.1,42.9,591.0,48.17,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.806074854761173,0.0,53.220863728233496,93.5,40.11149999999999,132.6086023458584,429.2562246122217,55.6,794418.8535835735,0.1627178880408761,1,0.14773606900276307,0
905.002,48.17,48.17,80.51,371.1,45.3,584.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8753803501027101,0.0,51.748934042996126,93.5,42.3555,140.02726541415817,453.2705588562621,55.6,794418.8535835735,0.15707972841004897,1,0.1481175107217177,0
906.196,48.16,48.16,82.1,371.0,42.1,589.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.798002775291563,0.0,52.75670875282118,93.5,39.3635,130.16273619186046,421.2514465308749,55.6,794418.8535835735,0.1300169324014948,1,0.14684285702271718,0
907.389,48.16,48.17,81.66,371.0,46.3,584.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8823422561194723,0.0207598090097696,52.47396877899365,93.5,43.29050000000001,143.11837502594975,463.2765314579457,55.6,794418.8535835735,0.17971336917649816,1,0.1468814539316294,0
908.582,48.16,48.17,82.41,371.1,40.3,588.0,48.17,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.7608053366577973,0.0207598090097696,52.97018574690485,93.5,37.6805,124.57171735520032,403.24069584784473,55.6,794418.8535835735,0.07869598876866368,1,0.1458101049035742,0
909.778,48.17,48.17,83.6,371.1,45.1,584.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8393028208021196,0.0,53.73507497198454,93.5,42.1685,139.40904349179988,451.2693643359255,55.0,830750.9231841024,0.19851374048940235,1,0.14805471702893414,0
911.039,48.17,48.17,80.95,371.0,44.8,584.0,48.16,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8612448221738565,0.0,52.01772927577193,93.5,41.888,138.48171060826238,448.26757255542026,55.0,830750.9231841024,0.16725563008430583,1,0.1468391852515544,0
912.272,48.16,48.16,82.67,371.0,42.7,587.0,48.17,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.803795185234478,0.0,53.122985537097776,93.5,39.9245,132.0177870639535,427.2550300918851,55.0,830750.9231841024,0.1567191923032204,1,0.15248115347437913,0
913.486,48.17,48.16,83.73,371.1,45.0,591.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8361416187173197,0.0207641196013414,53.81863429909409,93.5,42.075,139.12881540697674,450.268767075757,55.0,830750.9231841024,0.20191380344446702,1,0.1532361066521473,0
914.684,48.17,48.17,81.17,371.1,46.0,586.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8816794206450808,0.0,52.17315831909074,93.5,43.00999999999999,142.19104214241224,460.2747396774405,55.0,830750.9231841024,0.17733212011937644,1,0.15728700426406442,0
915.893,48.17,48.17,81.48,371.0,37.9,588.0,48.17,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7238584568993438,0.0,52.3583024260642,93.5,35.4365,117.15305428690056,379.22636160380426,54.9,836965.8038083654,-0.01240498904821874,-1,0.1500602113974673,0
917.134,48.17,48.17,83.24,371.1,43.2,591.0,48.17,199.8,0.0,400.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8074210983396581,0.0,53.50367991229657,93.5,40.392,133.5359352293959,432.2580163927269,54.9,836965.8038083654,0.1722890535752421,1,0.15213987850637775,0
918.361,48.16,48.16,84.74,371.1,44.3,585.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8133241815932165,0.0,54.467825994329786,93.5,41.4205,136.96458938953486,443.26458625457855,55.0,830750.9231841024,0.17528358602454697,1,0.15215850590707802,0
919.56,48.17,48.17,82.89,371.0,43.4,585.0,48.17,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8148038134139313,0.0,53.26435552401155,93.5,40.579,134.1541571517542,434.2592109130635,55.0,830750.9231841024,0.18348300129071277,1,0.15203957063871776,0
920.76,48.16,48.16,85.31,371.1,45.0,590.0,48.16,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8206556996272557,0.0,54.834201505502406,93.5,42.075,139.12881540697674,450.268767075757,55.0,830750.9231841024,0.19711817655331126,1,0.15360488589136964,0
921.962,48.16,48.16,80.73,371.0,45.0,587.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.867447149662736,0.0,51.87635928885816,93.5,42.07500000000001,139.1288154069768,450.2687670757573,55.6,794418.8535835735,0.1659157311697309,1,0.15374369858741793,0
923.162,48.17,48.17,81.88,371.1,41.5,591.0,48.17,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7885308353717769,0.0,52.62952079791979,93.5,38.8025,128.28104888935022,415.24786296986485,55.6,794418.8535835735,0.10122299568023019,1,0.15203700183466787,0
924.366,48.16,48.17,83.46,371.1,44.8,585.0,48.17,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8351183988436279,0.0207598090097696,53.64508800432811,93.5,41.888000000000005,138.4817106082624,448.2675725554204,54.9,836965.8038083654,0.19638889727805753,1,0.15236433285970874,0
925.569,48.17,48.16,82.19,371.0,42.6,588.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8065960329077114,0.0207641196013414,52.81454192928591,93.5,39.831,131.70861191860467,426.2544328317167,54.9,836965.8038083654,0.1429052247857755,1,0.15253226711424306,0
926.775,48.15,48.16,85.09,371.1,44.0,591.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.0,2889.6,0.8044935585455536,0.0207641196013257,54.69279341347088,93.5,41.14,136.03706395348837,440.2627944740736,54.9,836965.8038083654,0.15512039115690174,1,0.15208510790445198,0
927.972,48.16,48.16,79.67,370.9,44.5,585.0,48.16,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.869456248834827,0.0,51.18141373948971,93.5,41.6075,137.58293968023258,445.26578077491536,54.9,836965.8038083654,0.11973368587357125,1,0.15392410950200602,0
929.175,48.16,48.16,81.97,371.0,41.1,588.0,48.16,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7802833678777892,0.0,52.673171942372136,93.5,38.4285,127.0709847383721,411.24547392919146,54.9,836965.8038083654,0.09977208822338057,1,0.15031926321544817,0
930.379,48.17,48.17,86.11,371.1,44.9,584.0,48.17,199.8,0.0,399.0,50.0,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8112247085279896,0.0,55.34841274925346,93.5,41.9815,138.79082156944153,449.2681698155888,54.9,836965.8038083654,0.18140407672459224,1,0.15374244716857532,0
931.585,48.16,48.16,80.91,371.0,43.8,586.0,48.17,199.8,0.0,398.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8424368825667871,0.0,51.9920256417876,93.5,40.953,135.4187136627907,438.2615999537369,54.9,836965.8038083654,0.12549794688025517,1,0.15173052415342853,0
932.798,48.17,48.17,82.14,371.1,43.4,591.0,48.17,199.8,0.0,400.0,49.9,949.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8220220159910536,0.0,52.79663945213888,93.5,40.579,134.1541571517542,434.2592109130635,54.9,836965.8038083654,0.16902171527884652,1,0.15238366023677233,0
934.012,48.15,48.15,84.43,371.1,44.3,584.0,48.15,199.8,0.0,399.0,49.9,949.0,37.0,2.23,-11.5,32.0,2889.0,2889.0,0.8163104482791562,0.0,54.26856913737626,93.5,41.42049999999999,136.99303478712352,443.2645862545785,54.9,836965.8038083654,0.1197556584900652,1,0.1508915986160069,0
